
					I Sử Ký 1				|
Bởi con cháu Si-mê-ôn, có bảy ngàn một trăm người mạnh dạn đều ra trận được.|西 緬 支 派 、 能 上 陣 大 能 的 勇 士 、 有 七 千 一 百 人 。
Bởi con cháu Lê-vi, có bốn ngàn sáu trăm.|利 未 支 派 有 四 千 六 百 人 。
Giê-hô-gia-đa cai quản nhà A-rôn, và với người có ba ngàn bảy trăm người.|耶 何 耶 大 是 亞 倫 家 的 首 領 ． 跟 從 他 的 有 三 千 七 百 人 ．
Lại có Xa-đốc, là kẻ trai trẻ mạnh dạn, và với người có hai mươi hai trưởng của nhà cha người.|還 有 少 年 大 能 的 勇 士 撒 督 ． 同 著 他 的 有 族 長 二 十 二 人 。
Về con cháu Bên-gia-min, anh em của Sau-lơ, được ba ngàn người; vì đến bấy giờ, phần lớn hơn chúng nó còn đương theo nhà Sau-lơ.|便 雅 憫 支 派 、 掃 羅 的 族 弟 兄 、 也 有 三 千 人 、 他 們 向 來 大 半 歸 順 掃 羅 家 。
Về con cháu Ep-ra-im, có được hai vạn tám trăm người, đều là người mạnh dạn, có danh tiếng trong nhà cha mình.|以 法 蓮 支 派 、 大 能 的 勇 士 、 在 本 族 著 名 的 有 二 萬 零 八 百 人 。
Về nửa chi phái Mê-na-se, có một vạn tám ngàn người, ai nấy đều kể từng tên, đến đặng lập Đa-vít làm vua.|瑪 拿 西 半 支 派 、 冊 上 有 名 的 共 一 萬 八 千 人 、 都 來 立 大 衛 作 王 。
Về con cháu Y-sa-ca, có những kẻ hiểu biết thì giờ, và việc dân Y-sơ-ra-ên nên làm; chúng nó hai trăm trưởng tộc; còn những người anh em chúng cũng vâng lịnh chúng bàn.|以 薩 迦 支 派 、 有 二 百 族 長 、 都 通 達 時 務 、 知 道 以 色 列 人 所 當 行 的 、 他 們 族 弟 兄 都 聽 從 他 們 的 命 令 。
Về Sa-bu-lôn, có năm vạn người hay bày trận, cầm các thứ binh khí dự bị đặng giao chiến, hàng ngũ chỉnh tề, có một lòng một dạ.|西 布 倫 支 派 、 能 上 陣 、 用 各 樣 兵 器 打 仗 、 行 伍 整 齊 、 不 生 二 心 的 、 有 五 萬 人 。
Về Nép-ta-li, có một ngàn quan cai, với ba vạn bảy ngàn người cầm khiên cầm giáo theo mình.|拿 弗 他 利 支 派 、 有 一 千 軍 長 、 跟 從 他 們 拿 盾 牌 和 槍 的 、 有 三 萬 七 千 人 。
Về Đan, có hai vạn tám ngàn sau trăm người có tài dàn trận.|但 支 派 、 能 擺 陣 的 有 二 萬 八 千 六 百 人 。
Về A-se, có bốn vạn người hay kéo ra chinh chiến, và có tài dàn trận.|亞 設 支 派 、 能 上 陣 打 仗 的 有 四 萬 人 。
Còn về Ru-bên, Gát, và về nửa chi phái Mê-na-se ở bên kia sông Giô-đanh, có mười hai vạn người cầm các thứ binh khí sẵn ra trận.|約 但 河 東 的 流 便 支 派 、 迦 得 支 派 、 瑪 拿 西 半 支 派 、 拿 著 各 樣 兵 器 打 仗 的 有 十 二 萬 人 。
Những người nầy là lính chiến có tài bày trận, đều lấy lòng thành mà kéo đến Hếp-rôn đặng lập Đa-vít làm vua trên cả Y-sơ-ra-ên; còn những người khác trong Y-sơ-ra-ên cũng đều một lòng một dạ muốn tôn Đa-vít làm vua.|以 上 都 是 能 守 行 伍 的 戰 士 、 他 們 都 誠 心 來 到 希 伯 崙 、 要 立 大 衛 作 以 色 列 的 王 ． 以 色 列 其 餘 的 人 也 都 一 心 要 立 大 衛 作 王 。
Chúng ở lại với vua Đa-vít ba ngày và ăn uống; vì anh em của chúng đã sắm sẵn cho.|他 們 在 那 裡 三 日 、 與 大 衛 一 同 喫 喝 ． 因 為 他 們 的 族 弟 兄 給 他 們 豫 備 了 。
Còn những người ở miền lân cận hơn cho đến đất Y-sa-ca, Sa-bu-lôn, và Nép-ta-li đều đem chở bằng lửa, lạc đà, con la, và con bò, nào bánh mì, bột miến, trái vả, nho khô, rượu, dầu, cùng dẫn bò và chiên đến rất nhiều, bởi vì có sự vui vẻ nơi Y-sơ-ra-ên.|靠 近 他 們 的 人 、 以 及 以 薩 迦 、 西 布 倫 、 拿 弗 他 利 人 、 將 許 多 麵 餅 、 無 花 果 餅 、 乾 葡 萄 、 酒 、 油 、 用 驢 、 駱 駝 、 騾 子 、 牛 、 馱 來 、 又 帶 了 許 多 的 牛 和 羊 來 ． 因 為 以 色 列 人 甚 是 歡 樂 。

					I Sử Ký 13				|
						歷代志上 13					
Đa-vít hội nghị với quan tướng ngàn quân, quan tướng trăm quân, cùng các quan trưởng của dân.|大 衛 與 千 夫 長 、 百 夫 長 、 就 是 一 切 首 領 商 議 。
Đa-vít nói với cả hội chúng Y-sơ-ra-ên rằng: Nếu các ngươi lấy đều nầy làm tốt lành, và nếu sự nầy do nơi Giê-hô-va Đức Chúa Trời chúng ta mà đến, thì ta hãy sai người đi khắp mọi nơi, đến cùng anh em chúng ta còn lại ở khắp xứ Y-sơ-ra-ên, và đến cùng những thầy tế lễ và người Lê-vi ở trong các thành địa hạt chúng, để nhóm chúng lại cùng ta;|大 衛 對 以 色 列 全 會 眾 說 、 你 們 若 以 為 美 、 見 這 事 是 出 於 耶 和 華 我 們 的 　 神 、 我 們 就 差 遣 人 走 遍 以 色 列 地 、 見 我 們 未 來 的 弟 兄 、 又 見 住 在 有 郊 野 之 城 的 祭 司 利 未 人 、 使 他 們 都 到 這 裡 來 聚 集 ．
rồi chúng ta phải thỉnh hòm của Đức Chúa Trời về cùng chúng ta; vì trong đời Sau-lơ, chúng ta không có đến trước hòm giao ước mà cầu vấn Đức Chúa Trời.|我 們 要 把 　 神 的 約 櫃 運 到 我 們 這 裡 來 ． 因 為 在 掃 羅 年 間 、 我 們 沒 有 在 約 櫃 前 求 問 　 神 。
Cả hội chúng đều nói rằng nên làm như vậy; vì cả dân sự lấy lời ấy làm tốt lành.|全 會 眾 都 說 、 可 以 如 此 行 ． 這 事 在 眾 民 眼 中 、 都 看 為 好 。
Đa-vít bèn nhóm cả Y-sơ-ra-ên, từ Si-ho, khe Ê-díp-tô, cho đến nơi nào Ha-mát, để rước hòm của Đức Chúa Trời từ Ki-ri-át-Giê -a-rim về.|於 是 大 衛 將 以 色 列 人 、 從 埃 及 的 西 曷 河 、 直 到 哈 馬 口 、 都 招 聚 了 來 、 要 從 基 列 耶 琳 將 　 神 的 約 櫃 運 來 。
Đa-vít và cả Y-sơ-ra-ên đồng đi lên Ba -a-la, tại Ki-ri-át-Giê -a-rim, thuộc về Giu-đa, đặng rước hòm của Đức Chúa Trời lên, tức là Đức Giê-hô-va ngự giữa Chê-ru-bin, là nơi cầu khẩn danh của Ngài.|大 衛 率 領 以 色 列 眾 人 、 上 到 巴 拉 、 就 是 屬 猶 大 的 基 列 耶 琳 、 要 從 那 裡 將 約 櫃 運 來 ． 這 約 櫃 就 是 坐 在 二 ? ? ? 上 、 耶 和 華 　 神 留 名 的 約 櫃 。
Chúng rước hòm giao ước của Đức Chúa Trời từ nhà A-bi-na-đáp, để lên trên một cái cộ mới; còn U-xa và A-hi-ô thì dắt cộ.|他 們 將 　 神 的 約 櫃 、 從 亞 比 拿 達 的 家 裡 抬 出 來 、 放 在 新 車 上 ． 烏 撒 和 亞 希 約 趕 車 。
Đa-vít và cả Y-sơ-ra-ên đều hết sức vui chơi trước mặt Đức Chúa Trời, xướng ca, dùng đờn cầm, đờn sắt, trống nhỏ, chập chỏa, và kèn mà vui mừng.|大 衛 和 以 色 列 眾 人 、 在 　 神 前 用 琴 、 瑟 、 鑼 鼓 、 號 、 作 樂 、 極 力 跳 舞 歌 唱 。
Khi chúng đến sân đạp lúa của Ki-đôn, U-xa bèn giơ tay ra nắm lấy hòm, bởi vì bò trợt bước.|到 了 基 頓 的 禾 場 、 〔 基 頓 撒 母 耳 下 六 章 六 節 作 拿 艮 〕 因 為 牛 失 前 蹄 、 〔 或 作 驚 跳 〕 烏 撒 就 伸 手 扶 住 約 櫃 。
cơn thịnh nộ của Đức Giê-hô-va nổi lên cùng U-xa, và Ngài đánh người, bởi vì người có giơ tay ra trên hòm; người bèn chết tại đó trước mặt Đức Chúa Trời.|耶 和 華 向 他 發 怒 、 因 他 伸 手 扶 住 約 櫃 擊 殺 他 、 他 就 死 在 　 神 面 前 。
Đa-vít chẳng vừa ý, vì Đức Giê-hô-va đã hành hạ U-xa; người gọi nơi ấy là Bê-rết -U-xa, hãy còn gọi vậy cho đến ngày nay.|大 衛 因 耶 和 華 擊 殺 〔 原 文 作 闖 殺 〕 烏 撒 、 心 裡 愁 煩 、 就 稱 那 地 方 為 毘 列 斯 烏 撒 、 直 到 今 日 。
Trong ngày ấy, Đa-vít lấy làm sợ hãi Đức Chúa Trời, mà nói rằng: Ta rước hòm của Đức Chúa Trời vào nhà ta sao được?|那 日 大 衛 懼 怕 　 神 、 說 、 　 神 的 約 櫃 、 怎 可 運 到 我 這 裡 來 。
Vậy, Đa-vít không thỉnh hòm về nhà mình tại trong thành Đa-vít, nhưng bởi đem để vào nhà Ô-bết-Ê-đôm, là người Gát.|於 是 大 衛 不 將 約 櫃 運 進 大 衛 的 城 、 卻 運 到 迦 特 人 俄 別 以 東 的 家 中 。
Hòm của Đức Chúa Trời ở ba tháng trong nhà Ô-bết-Ê-đôm; Đức Giê-hô-va ban phước cho nhà Ô-bết-Ê-đôm và mọi vật thuộc về người.|　 神 的 約 櫃 在 俄 別 以 東 家 中 三 個 月 ． 耶 和 華 賜 福 給 俄 別 以 東 的 家 和 他 一 切 所 有 的 。

					I Sử Ký 14				|
						歷代志上 14					
Hi-ram, vua Ty-rơ, sai sứ giả đến Đa-vít, cùng gởi gỗ bá hương, thợ hồ, thợ mộc, đặng cất cho người một cái cung.|推 羅 王 希 蘭 將 香 柏 木 運 到 大 衛 那 裡 、 又 差 遣 使 者 、 和 石 匠 、 木 匠 給 大 衛 建 造 宮 殿 。
Đa-vít nhìn biết rằng Đức Giê-hô-va đã vững lập mình làm vua trên Y-sơ-ra-ên; vì cớ dân Y-sơ-ra-ên của Ngài, nước người được hưng vượng thêm.|大 衛 就 知 道 耶 和 華 堅 立 他 作 以 色 列 王 、 又 為 自 己 的 民 以 色 列 、 使 他 的 國 興 旺 。
Tại Giê-ru-sa-lem, Đa-vít lại còn lấy vợ khác, và sanh những con trai con gái.|大 衛 在 耶 路 撒 冷 又 立 后 妃 、 又 生 兒 女 。
Nầy là tên các con cái người sanh tại Giê-ru-sa-lem: Sa-mua, Sô-háp, Na-than, Sa-lô-môn,|在 耶 路 撒 冷 所 生 的 眾 子 、 是 沙 母 亞 、 朔 罷 、 拿 單 、 所 羅 門 、
Gi-ba, Ê-li-sua, En-bê-lết,|益 轄 、 以 利 書 亞 、 以 法 列 、
Nô-ga, Nê-phết, Gia-phia,|挪 迦 、 尼 斐 、 雅 非 亞 、
Ê-li-sa-ma, Bê-ên-gia-đa, và Ê-li-phê-lết.|以 利 沙 瑪 、 比 利 雅 大 、 以 利 法 列 。
Khi dân Phi-li-tin hay rằng Đa-vít đã được xức dầu làm vua trên cả Y-sơ-ra-ên, thì hết thảy người Phi-li-tin đều đi lên đặng tìm người; Đa-vít hay đều đó, bèn đi ra đón chúng nó.|非 利 士 人 聽 見 大 衛 受 膏 作 以 色 列 眾 人 的 王 、 非 利 士 眾 人 就 上 來 尋 索 大 衛 ． 大 衛 聽 見 、 就 出 去 迎 敵 。
Vả dân Phi-li-tin đã loán đến, tràn ra trong trũng Rê-pha-im.|非 利 士 人 來 了 、 布 散 在 利 乏 音 谷 。
Đa-vít cầu vấn Đức Chúa Trời rằng: Tôi phải đi lên đánh dân Phi-li-tin chăng? Chúa sẽ phó chúng nó vào tay tôi chăng? Đức Giê-hô-va đáp lời cùng người rằng: Hãy đi lên, ta sẽ phó chúng nó vào tay ngươi.|大 衛 求 問 　 神 、 說 、 我 可 以 上 去 攻 打 非 利 士 人 麼 ． 你 將 他 們 交 在 我 手 裡 麼 。 耶 和 華 說 、 你 可 以 上 去 ． 我 必 將 他 們 交 在 你 手 裡 。
Ngài Phi-li-tin kéo lên Ba-anh-Phê-rát-sim, rồi tại đó Đa-vít đánh chúng nó; đoạn, Đa-vít nói rằng: Đức Chúa Trời có dùng tay ta đã đánh phá cơn thịnh nộ ta, như nước phá vỡ vậy; bởi cớ ấy người ta gọi chỗ đó là Ba-anh-Phê-rát-sim.|非 利 士 人 來 到 巴 力 毘 拉 心 、 大 衛 在 那 裡 殺 敗 他 們 ． 大 衛 說 、 　 神 藉 我 的 手 沖 破 敵 人 、 如 同 水 沖 去 一 般 。 因 此 稱 那 地 方 為 巴 力 毘 拉 心 。
Người Phi-li-tin bỏ các thần tượng mình tại đó; Đa-vít truyền thiêu nó trong lửa.|非 利 士 人 將 神 像 撇 在 那 裡 ． 大 衛 吩 咐 人 用 火 焚 燒 了 。
Người Phi-li-tin lại bủa khắp trong trũng.|非 利 士 人 又 布 散 在 利 乏 音 谷 。
Đa-vít cầu vấn Đức Chúa Trời nữa; Đức Chúa Trời đáp với người rằng: Ngươi chớ đi lên theo chúng nó; hãy đi vòng chúng nó, rồi đến hãm đánh chúng nó tại nơi đối ngang cây dâu.|大 衛 又 求 問 　 神 ． 　 神 說 、 不 要 一 直 地 上 去 ． 要 轉 到 他 們 後 頭 、 從 桑 林 對 面 攻 打 他 們 。
Vừa khi ngươi nghe tiếng bước đi trên ngọn cây dâu, bấy giờ ngươi sẽ kéo ra trận; vì Đức Chúa Trời ra trước ngươi đặng hãm đánh đạo quân Phi-li-tin.|你 聽 見 桑 樹 梢 上 有 腳 步 的 聲 音 、 就 要 出 戰 ． 因 為 　 神 已 經 在 你 前 頭 去 攻 打 非 利 士 人 的 軍 隊 。
Đa-vít làm y như lời Đức Chúa Trời đã phán dặn; họ đánh đuổi đạo quân Phi-li-tin từ Ga-ba-ôn cho đến Ghê-xe.|大 衛 就 遵 著 　 神 所 吩 咐 的 、 攻 打 非 利 士 人 的 軍 隊 、 從 基 遍 直 到 基 色 。
Danh của Đa-vít đồn ra trong khắp các nước; Đức Giê-hô-va khiến cho các dân tộc đều kính sợ Đa-vít.|於 是 大 衛 的 名 傳 揚 到 列 國 ． 耶 和 華 使 列 國 都 懼 怕 他 。

					I Sử Ký 15				|
						歷代志上 15					
Đa-vít cất cho mình những cung điện tại thành Đa-vít, và sắm sửa một nơi cho hòm của Đức Chúa Trời, cùng dựng nhà trại cho hòm ấy.|大 衛 在 大 衛 城 為 自 己 建 造 宮 殿 ． 又 為 　 神 的 約 櫃 豫 備 地 方 、 支 搭 帳 幕 。
Khi ấy Đa-vít bèn nói rằng: Ngoại trừ người Lê-vi, chẳng ai xứng đáng khiêng hòm của Đức Chúa Trời, và hầu việc Ngài luôn luôn.|那 時 大 衛 說 、 除 了 利 未 人 之 外 、 無 人 可 抬 　 神 的 約 櫃 ． 因 為 耶 和 華 揀 選 他 們 抬 　 神 的 約 櫃 、 且 永 遠 事 奉 他 。
Đa-vít bèn nhóm cả Y-sơ-ra-ên tại Giê-ru-sa-lem, đặng thỉnh hòm của Đức Chúa Trời về nơi người đã sắm sửa cho hòm.|大 衛 招 聚 以 色 列 眾 人 到 耶 路 撒 冷 、 要 將 耶 和 華 的 約 櫃 抬 到 他 所 豫 備 的 地 方 。
Đa-vít cũng hội lại các con cháu A-rôn và người Lê-vi:|大 衛 又 聚 集 亞 倫 的 子 孫 、 和 利 未 人 ．
về dòng Kê-hát có U-ri-ên, là trưởng tộc, cùng các anh em người, được hai trăm hai mươi người;|哥 轄 子 孫 中 有 族 長 烏 列 、 和 他 的 弟 兄 一 百 二 十 人 ．
về dòng Mê-ra-ri có A-sa-gia, là trưởng tộc, cùng các anh em người, được hai trăm hai mươi người;|米 拉 利 子 孫 中 、 有 族 長 亞 帥 雅 、 和 他 的 弟 兄 二 百 二 十 人 ．
về dòng Ghẹt-sôn có Giô-ên, là trưởng tộc, cùng các anh em người, được một trăm ba mươi người;|革 順 子 孫 中 、 有 族 長 約 珥 、 和 他 的 弟 兄 一 百 三 十 人 。
về dòng Ê-li-sa-phan có Sê-ma-gia, là trưởng tộc, cùng các anh em người, được hai trăm người;|以 利 撒 反 子 孫 中 、 有 族 長 示 瑪 雅 、 和 他 的 弟 兄 二 百 人 ．
về dòng Hếp-rôn có Ê-li-ên, là trưởng tộc, cùng các anh em người, được tám mươi người;|希 伯 崙 子 孫 中 、 有 族 長 以 列 、 和 他 的 弟 兄 八 十 人 ．
về dòng U-xi-ên có A-mi-na-đáp, là trưởng tộc, cùng các anh em người, được một trăm mười hai người.|烏 薛 子 孫 中 、 有 族 長 亞 米 拿 達 、 和 他 的 弟 兄 一 百 一 十 二 人 。
Đa-vít gọi thầy tế lễ Xa-đốc, A-bia-tha, và những người Lê-vi, tức U-ri-ên, A-sa-gia, Giô-ên, Sê-ma-gia, Ê-li-ên, và A-mi-na-đáp, mà bảo rằng:|大 衛 將 祭 司 撒 督 和 亞 比 亞 他 、 並 利 未 人 烏 列 、 亞 帥 雅 、 約 珥 、 示 瑪 雅 、 以 列 、 亞 米 拿 達 召 來 、
Các ngươi là tộc trưởng của chi phái Lê-vi; vậy, hãy cùng anh em các ngươi dọn mình cho thánh sạch, rồi khiêng hòm của Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên đến nơi mà ta đã sắm sẵn cho hòm.|對 他 們 說 、 你 們 是 利 未 人 的 族 長 ． 你 們 和 你 們 的 弟 兄 、 應 當 自 潔 、 好 將 耶 和 華 以 色 列 　 神 的 約 櫃 抬 到 我 所 豫 備 的 地 方 。
Vì tại lần trước các ngươi không theo lệ đã định mà cầu vấn Đức Giê-hô-va; nên Giê-hô-va Đức Chúa Trời chúng ta đã hành hạ chúng ta.|因 你 們 先 前 沒 有 抬 這 約 櫃 、 按 定 例 求 問 耶 和 華 我 們 的 　 神 、 所 以 他 刑 罰 〔 原 文 作 闖 殺 〕 我 們 ．
Vậy, những thầy tế lễ và người Lê-vi dọn mình cho thánh sạch đặng thỉnh hòm của Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên.|於 是 祭 司 利 未 人 自 潔 、 好 將 耶 和 華 以 色 列 　 神 的 約 櫃 抬 上 來 。
Các con cháu Lê-vi dùng đòn khiêng hòm của Đức Chúa Trời trên vai mình, y như Môi-se đã dạy bảo tùy lời của Đức Giê-hô-va.|利 未 子 孫 就 用 杠 、 肩 抬 　 神 的 約 櫃 、 是 照 耶 和 華 藉 摩 西 所 吩 咐 的 。
Đa-vít truyền cho các trưởng tộc người Lê-vi; hãy cắt trong anh em họ những người hát xướng, cầm các thứ nhạc khí, ống quyển, đờn cầm, chập chỏa để cất tiếng vui mừng vang rền lên.|大 衛 吩 咐 利 未 人 的 族 長 、 派 他 們 歌 唱 的 弟 兄 、 用 琴 瑟 和 鈸 作 樂 、 歡 歡 喜 喜 地 大 聲 歌 頌 。
Người Lê-vi bèn cắt Hê-man, con trai của Giô-ên, và A-sáp, con trai của Bê-rê-kia thuộc trong dòng họ người; lại về dòng Mê-ra-ri, là anh em họ, thì đặt Ê-than, con trai của Cu-sa-gia;|於 是 利 未 人 派 約 珥 的 兒 子 希 幔 、 和 他 弟 兄 中 比 利 家 的 兒 子 亞 薩 、 並 他 們 族 弟 兄 米 拉 利 子 孫 裡 古 沙 雅 的 兒 子 以 探 。
chung với các ngươi ấy lại lập những anh em dòng thứ, là Xa-cha-ri, Bên, Gia-xi-ên, Sê-mi-ra-mốt, Giê-hi-ên, U-ni, Ê-li-áp, Bê-na-gia, Ma -a-xê-gia, Ô-bết-Ê-đôm, và Giê -i-ên, là người giữ cửa.|其 次 還 有 他 們 的 弟 兄 撒 迦 利 雅 、 便 、 雅 薛 、 示 米 拉 末 、 耶 歇 、 烏 尼 、 以 利 押 、 比 拿 雅 、 瑪 西 雅 、 瑪 他 提 雅 、 以 利 斐 利 戶 、 彌 克 尼 雅 、 並 守 門 的 俄 別 以 東 和 耶 利 。
Những người hát xướng, là Hê-man, A-sáp, và Ê-than, dùng những chập chỏa đồng, đặng vang dầy lên;|這 樣 、 派 歌 唱 的 希 幔 、 亞 薩 、 以 探 、 敲 銅 鈸 、 大 發 響 聲 ．
Xa-cha-ri, A-xi-ên, Sê-mi-ra-mốt, Giê-hi-ên, U-ni, Ê-li-áp, Ma -a-xê-gia, và Bê-na-gia, dùng ống quyển thổi theo điệu A-la-mốt;|派 撒 迦 利 雅 、 雅 薛 、 示 米 拉 末 、 耶 歇 、 烏 尼 、 以 利 押 、 瑪 西 雅 、 比 拿 雅 、 鼓 瑟 、 調 用 女 音 ．
Còn Ma-ti-thia, Ê-li-phê-lê, Mích-nê-gia, Ô-bết-Ô-đôm, Giê -i-ên, và A-xa-xia, đều dùng đờn cầm đánh theo giọng Sê-mi-nít, đặng dẫn tiếng hát.|又 派 瑪 他 提 雅 、 以 利 斐 利 戶 、 彌 克 尼 雅 、 俄 別 以 東 、 耶 利 、 亞 撒 西 雅 、 領 首 彈 琴 、 調 用 第 八 。
Kê-na-nia, trưởng tộc người Lê-vi, cai việc ca xướng, và dạy hát, vì người giỏi về nghề ấy.|利 未 人 的 族 長 基 拿 尼 雅 、 是 歌 唱 人 的 首 領 ． 又 教 訓 人 歌 唱 、 因 為 他 精 通 此 事 。
còn Bê-rê-kia và En-ca-na giữ cửa trước hòm giao ước.|比 利 家 、 以 利 加 拿 、 是 約 櫃 前 守 門 的 。
Sê-ba-nia, Giô-sa-phát, Nê-tha-nê-ên, A-ma-xai, Xa-cha-ri, Bê-na-gia, và Ê-li-ê-se, tức là những thầy tế lễ, đều thổi kèn trước hòm của Đức Chúa Trời; Ô-bết-Ê-đôm và Giê-hi-gia giữ cửa trước hòm giao ước.|祭 司 示 巴 尼 、 約 沙 法 、 拿 坦 業 、 亞 瑪 賽 、 撒 迦 利 雅 、 比 拿 亞 、 以 利 以 謝 、 在 　 神 的 約 櫃 前 吹 號 ． 俄 別 以 東 和 耶 希 亞 也 是 約 櫃 前 守 門 的 。
Vậy, Đa-vít, các trưởng lão của Y-sơ-ra-ên, và các quan tướng ngàn quân, đều đi thỉnh hòm giao ước của Đức Giê-hô-va lên từ nhà của Ô-bết-Ê-đôm cách vui mừng.|於 是 大 衛 和 以 色 列 的 長 老 、 並 千 夫 長 、 都 去 從 俄 別 以 東 的 家 歡 歡 喜 喜 地 將 耶 和 華 的 約 櫃 抬 上 來 。
Khi Đức Chúa Trời phù trợ người Lê-vi khiêng hòm giao ước của Đức Giê-hô-va, thì người ta tế lễ bảy con bò đực và bảy con chiên đực.|　 神 賜 恩 與 抬 耶 和 華 約 櫃 的 利 未 人 、 他 們 就 獻 上 七 隻 公 牛 、 七 隻 公 羊 。
Đa-vít và các người Lê-vi khiêng hòm, kẻ ca hát, và Kê-na-nia, làm đầu những kẻ hát, đều mặc áo vải gai mịn; Đa-vít cũng mặc trên mình một cái ê-phót bằng vải gai.|大 衛 和 抬 約 櫃 的 利 未 人 、 並 歌 唱 人 的 首 領 基 拿 尼 雅 、 以 及 歌 唱 的 人 、 都 穿 著 細 麻 布 的 外 袍 ． 大 衛 另 外 穿 著 細 麻 布 的 以 弗 得 。
Như vậy cả Y-sơ-ra-ên đều thỉnh hòm giao ước của Đức Giê-hô-va lên, có tiếng vui mừng, tiếng còi, tiếng kèn, chập chỏa, và vang dầy giọng đờn cầm đờn sắt.|這 樣 、 以 色 列 眾 人 歡 呼 吹 角 、 吹 號 、 敲 鈸 、 鼓 瑟 、 彈 琴 、 大 發 響 聲 、 將 耶 和 華 的 約 櫃 抬 上 來 。
Khi hòm giao ước của Đức Giê-hô-va đến thành Đa-vít, thì Mi-canh, con gái của Sau-lơ, ngó ngang qua cửa sổ, thấy vua Đa-vít nhảy nhót vui chơi, thì trong lòng khinh bỉ người.|耶 和 華 的 約 櫃 進 了 大 衛 城 的 時 候 、 掃 羅 的 女 兒 米 甲 從 窗 戶 裡 觀 看 、 見 大 衛 王 踴 躍 跳 舞 、 心 裡 就 輕 視 他 。

					I Sử Ký 16				|
						歷代志上 16					
Chúng thỉnh hòm của Đức Chúa Trời về, để trong trại của Đa-vít đã dựng lên cho nó; đoạn dâng những của lễ thiêu và của lễ bình an tại trước mặt Đức Chúa Trời.|眾 人 將 　 神 的 約 櫃 請 進 去 、 安 放 在 大 衛 所 搭 的 帳 幕 裡 、 就 在 　 神 面 前 獻 燔 祭 、 和 平 安 祭 。
Khi Đa-vít đã dâng của lễ thiêu và của lễ bình an xong, bèn nhơn danh Đức Giê-hô-va chúc phước cho dân sự;|大 衛 獻 完 了 燔 祭 和 平 安 祭 、 就 奉 耶 和 華 的 名 給 民 祝 福 ．
đoạn phân phát cho hết thảy người Y-sơ-ra-ên, cả nam và nữ, mỗi người một ổ bánh, một miếng thịt, và một cái bánh nho khô.|並 且 分 給 以 色 列 人 、 無 論 男 女 、 每 人 一 個 餅 、 一 塊 肉 、 一 個 葡 萄 餅 。
Ngươi lập mấy người Lê-vi hầu việc trước hòm của Đức Giê-hô-va, ngợi khen, cảm tạ, và ca tụng Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên:|大 衛 派 幾 個 利 未 人 在 耶 和 華 的 約 櫃 前 事 奉 、 頌 揚 、 稱 謝 、 讚 美 耶 和 華 以 色 列 的 　 神 ．
A-sáp làm chánh, Xa-cha-ri làm phó, rồi thì Giê -i-ên, Sê-mi-ra-mốt, Giê-hi-ên, Ma-ti-thia, Ê-li-áp, Bê-na-gia, Ô-bết-Ê-đôm, và Giê -i-ên, đều cầm nhạc khí, đờn cầm và đờn sắt; còn A-sáp nổi chập chỏa vang lên.|為 首 的 是 亞 薩 、 其 次 是 撒 迦 利 雅 、 雅 薛 、 示 米 拉 末 、 耶 歇 、 瑪 他 提 雅 、 以 利 押 、 比 拿 雅 、 俄 別 以 東 、 耶 利 、 鼓 瑟 彈 琴 ． 惟 有 亞 薩 敲 鈸 、 大 發 響 聲 ．
Bê-na-gia và thầy tế lễ Gia-ha-xi-ên đều hằng thổi kèn ở trước hòm giao ước của Đức Chúa Trời.|祭 司 比 拿 雅 和 雅 哈 悉 常 在 　 神 的 約 櫃 前 吹 號 。
Trong ngày đó, Đa-vít trao nơi tay A-sáp và anh em người bài hát nầy, đặng ngợi khen Đức Giê-hô-va:|那 日 大 衛 初 次 藉 亞 薩 和 他 的 弟 兄 、 以 詩 歌 稱 頌 耶 和 華 、 說 、
Đáng ngợi khen Đức Giê-hô-va cầu khẩn danh Ngài, Và đồn công việc Ngài ra giữa các dân tộc!|你 們 要 稱 謝 耶 和 華 、 求 告 他 的 名 、 在 萬 民 中 傳 揚 他 的 作 為 。
Hãy ca hát cho Ngài, hãy ngợi khen Ngài! Suy gẫm về các công việc mầu của Ngài.|要 向 他 唱 詩 、 歌 頌 、 談 論 他 一 切 奇 妙 的 作 為 。
Hãy lấy danh thánh Ngài làm vinh; Phàm ai tìm cầu Đức Giê-hô-va, khá vui lòng!|要 以 他 的 聖 名 誇 耀 ． 尋 求 耶 和 華 的 人 心 中 應 當 歡 喜 。
Phải tìm cầu Đức Giê-hô-va và sức mạnh Ngài, Phải tìm mặt Ngài luôn luôn.|要 尋 求 耶 和 華 與 他 的 能 力 ． 時 常 尋 求 他 的 面 。
Hỡi dòng dõi của Y-sơ-ra-ên, là đầy tớ Ngài, Hỡi con cháu của Gia-cốp, là kẻ Ngài chọn,|他 僕 人 以 色 列 的 後 裔 、 他 所 揀 選 雅 各 的 子 孫 哪 、 你 們 要 記 念 他 奇 妙 的 作 為 、 和 他 的 奇 事 、 並 他 口 中 的 判 語 。
Hãy nhớ lại công việc mầu của Ngài đã làm, Những phép lạ Ngài, và lời xét đoán của miệng Ngài.|見 上 節
