
					I Chronicles 1				|
Asaph the chief, and second to him Zechariah, Uzziel and Shemiramoth and Jehiel and Mattithiah and Eliab and Benaiah and Obed-edom and Jeiel, with corded instruments of music; and Asaph, with brass instruments sounding loudly;|A-sáp làm chánh, Xa-cha-ri làm phó, rồi thì Giê -i-ên, Sê-mi-ra-mốt, Giê-hi-ên, Ma-ti-thia, Ê-li-áp, Bê-na-gia, Ô-bết-Ê-đôm, và Giê -i-ên, đều cầm nhạc khí, đờn cầm và đờn sắt; còn A-sáp nổi chập chỏa vang lên.
And Benaiah and Jahaziel the priests, blowing horns all the time before the ark of the agreement of God.|Bê-na-gia và thầy tế lễ Gia-ha-xi-ên đều hằng thổi kèn ở trước hòm giao ước của Đức Chúa Trời.
Then on that day David first made the giving of praise to the Lord the work of Asaph and his brothers.|Trong ngày đó, Đa-vít trao nơi tay A-sáp và anh em người bài hát nầy, đặng ngợi khen Đức Giê-hô-va:
O give praise to the Lord; give honour to his name, talking of his doings among the peoples.|Đáng ngợi khen Đức Giê-hô-va cầu khẩn danh Ngài, Và đồn công việc Ngài ra giữa các dân tộc!
Let your voice be sounded in songs and melody; let all your thoughts be of the wonder of his works.|Hãy ca hát cho Ngài, hãy ngợi khen Ngài! Suy gẫm về các công việc mầu của Ngài.
Have glory in his holy name; let the hearts of those who are searching after the Lord be glad.|Hãy lấy danh thánh Ngài làm vinh; Phàm ai tìm cầu Đức Giê-hô-va, khá vui lòng!
Let your search be for the Lord and for his strength; let your hearts ever be turned to him.|Phải tìm cầu Đức Giê-hô-va và sức mạnh Ngài, Phải tìm mặt Ngài luôn luôn.
Keep in mind the great works which he has done; his wonders, and the decisions of his mouth;|Hỡi dòng dõi của Y-sơ-ra-ên, là đầy tớ Ngài, Hỡi con cháu của Gia-cốp, là kẻ Ngài chọn,
O you seed of Israel his servant, you children of Jacob, his loved ones.|Hãy nhớ lại công việc mầu của Ngài đã làm, Những phép lạ Ngài, và lời xét đoán của miệng Ngài.
He is the Lord our God: he is judge of all the earth.|Ngài vốn là Giê-hô-va Đức Chúa Trời của chúng ta; Sự xét đoán Ngài làm ra khắp thế gian.
He has kept his agreement in mind for ever, the word which he gave for a thousand generations;|Khá nhớ đời đời sự giao ước Ngài, Và mạng lịnh Ngài đã định cho ngàn đời,
The agreement which he made with Abraham, and his oath to Isaac;|Tức giao ước, Ngài đã lập cùng Ap-ra-ham, Và lời thề Ngài đã thề cùng Y-sác;
And he gave it to Jacob for a law, and to Israel for an eternal agreement;|Lại quyết định cho Gia-cốp làm điều lệ, Cho Y-sơ-ra-ên làm giao ước đời đời,
Saying, To you will I give the land of Canaan, the measured line of your heritage:|Rằng: Ta sẽ ban cho ngươi xứ Ca-na-an, Là phần cơ nghiệp ngươi.
When you were still small in number, and strange in the land;|Khi ấy các ngươi chỉ một số ít người, Hèn mọn, và làm khách trong xứ;
When they went about from one nation to another, and from one kingdom to another people;|Trảy từ dân nầy qua dân kia, Từ nước nầy đến nước khác.
He would not let anyone do them wrong; he even kept back kings because of them,|Ngài không cho ai hà hiếp chúng, Ngài trách phạt các vua vì cớ họ,
Saying, Put not your hand on those who have been marked with my holy oil, and do my prophets no wrong.|Mà rằng: Chớ đụng đến những kẻ chịu xức dầu ta, Đừng làm hại cho các tiên tri ta.
Make songs to the Lord, all the earth; give the good news of his salvation day by day.|Hỡi người khắp thế gian, khá hát ngợi khen Đức Giê-hô-va; Ngày ngày hãy tỏ ra sự chửng cứu của Ngài!
Make clear his glory to the nations, and his wonders to all the peoples.|Trong các nước hãy thuật sự vinh hiển của Ngài; Tại muôn dân khá kể những công việc mầu của Ngài.
For the Lord is great, and greatly to be praised; and he is more to be feared than all other gods.|Vì Đức Giê-hô-va là lớn, rất đáng ngợi khen, Đáng kính sợ hơn các thần.
For all the gods of the nations are false gods; but the Lord made the heavens.|Vì các thần của những dân tộc vốn là hình tượng; Còn Đức Giê-hô-va dựng nên các từng trời.
Honour and glory are before him: strength and joy are in his holy place.|Ở trước mặt Ngài có sự vinh hiển, oai nghi; Tại nơi Ngài ngự có quyền năng và sự vui vẻ,
Give to the Lord, O you families of the peoples, give to the Lord glory and strength.|Hỡi các dòng của muôn dân, Khá tôn Đức Giê-hô-va vinh hiển và quyền năng;
Give to the Lord the glory of his name; take with you an offering and come before him; give worship to the Lord in holy robes.|Khá tôn Đức Giê-hô-va vinh hiển xét đoán danh Ngài, Đem lễ vật đến trước mặt Ngài; hãy mặc lấy trang sức thánh khiết mà thờ lạy Đức Giê-hô-va.
Be in fear before him, all the earth: the world is ordered so that it may not be moved.|Hỡi khắp thiên hạ, khá run sợ trước mặt Ngài. Thế giới cũng được vững bền, không sao lay động.
Let the heavens have joy and let the earth be glad; let them say among the nations, The Lord is King.|Các từng trời hãy vui mừng, trái đất khá hỉ lạc; Còn trong các nước người ta đáng nói: Đức Giê-hô-va quản trị!
Let the sea be thundering with all its waters; let the field be glad, and everything which is in it;|Biển và mọi vật ở trong phải dội tiếng lớn lên; Đồng nội và vạn vật trong nó đều khá vui vẻ!
Then let all the trees of the wood be sounding with joy before the Lord, for he is come to be the judge of the earth.|Bấy giờ các cây cối trong rừng sẽ hát mừng rỡ trước mặt Đức Giê-hô-va; Vì Ngài đến đặng xét đoán thế gian.
O give praise to the Lord, for he is good: for his mercy is unchanging for ever.|Hãy cảm tạ Đức Giê-hô-va, vì Ngài là nhân từ; Sự thương xót Ngài còn đến đời đời.
And say, Be our saviour, O God of our salvation, and let us come back, and give us salvation from the nations, so that we may give honour to your holy name and have glory in your praise.|Hãy nói: Hỡi Đức Chúa Trời, Đấng chửng cứu chúng tôi! xin hãy cứu rỗi chúng tôi, Hiệp chúng tôi lại, và giải thoát khỏi các nước, Để chúng tôi cảm tạ danh thánh Chúa, Và nhờ sự ngợi khen Chúa mà lấy làm được vinh.
Praise be to the Lord, the God of Israel, for ever and for ever. And all the people said, So be it; and gave praise to the Lord.|Đáng ngợi khen Giê-hô-va Đức Chúa Trời của Y-sơ-ra-ên. Từ đời đời cho đến đời đời! Cả dân sự đều đáp rằng: A-men! và ngợi khen Đức Giê-hô-va.
So he made Asaph and his brothers keep their places there before the ark of the agreement of the Lord, to do whatever had to be done before the ark at all times day by day:|Vậy, Đa-vít đặt A-sáp và anh em người tại đó, trước hòm giao ước của Đức Giê-hô-va, hầu cho mỗi ngày phục sự luôn luôn ở trước hòm, làm việc ngày nào theo ngày nấy.
And Obed-edom, the son of Jeduthun, and Hosah, with their brothers, sixty-eight of them, to be door-keepers:|Cũng đặt Ô-bết-Ê-đôm và anh em người làm kẻ giữ cửa, số được sáu mươi tám người, và Ô-bết-Ê-đôm, con trai của Giê-đu-thun, cùng Hô-sa;
And Zadok the priest, with his brothers the priests, before the House of the Lord in the high place at Gibeon;|lại đặt thầy tế lễ cả Xa-đốc và anh em người, là những thầy tế lễ ở trước đền tạm của Đức Giê-hô-va, tại nơi cao trong Ga-ba-ôn,
To give burned offerings to the Lord on the altar of burned offerings morning and evening, every day, as it is ordered in the law of the Lord which he gave to Israel;|đặng của lễ thiêu cho Đức Giê-hô-va, tại trên bàn thờ của lễ thiêu, tùy theo các điều chép trong luật pháp của Đức Giê-hô-va, mà Ngài đã truyền dạy cho Y-sơ-ra-ên;
And with them Heman and Jeduthun, and the rest who were marked out by name to give praise to the Lord, for his mercy is unchanging for ever;|với chúng có đặt Hê-nam, Giê-đu-thun, và những người đã được chọn khác, gọi từng danh, đặng ngợi khen Đức Giê-hô-va, vì sự thương xót Ngài còn đến đời đời;
And Heman and Jeduthun had horns and brass instruments sounding loudly, and instruments of music for the songs of God; and the sons of Jeduthun were to be at the door.|còn Hê-man và Giê-đu-thun cầm những kèn và chập chỏa để làm nó vang dầy lên, cùng các nhạc khí dùng về bài ca hát của Đức Chúa Trời; các con trai của Giê-đu-thun thì đứng tại nơi cửa.
And all the people went away, every man to his house; and David went back to give a blessing to his family.|Cả dân sự đều đi, mỗi người trở về nhà mình; còn Đa-vít trở về đặng chúc phước cho nhà người.

					I Chronicles 17				|
						I Sử Ký 17					
Now when David was living in his house, he said to Nathan the prophet, See, I am living in a house of cedar-wood, but the ark of the Lord's agreement is under the curtains of a tent.|Khi Đa-vít ở trong nhà mình, bèn nói với tiên tri Na-than rằng: Nầy ta ở trong nhà bằng gỗ bá hương, còn hòm giao ước của Đức Giê-hô-va ở dưới những bức màn.
And Nathan said to David, Do whatever is in your heart, for God is with you.|Na-than tâu với Đa-vít rằng: Hãy làm theo điều ở trong lòng vua, vì Đức Chúa Trời ở cùng vua.
But that same night, the word of God came to Nathan, saying,|Xảy trong đêm đó, có lời của Đức Chúa Trời phán cùng Na-than rằng:
Go and say to David my servant, The Lord says, You are not to make me a house for my living-place:|Hãy đi nói cùng Đa-vít, tôi tớ ta rằng: Đức Giê-hô-va phán như vầy: Ngươi chớ cất đền cho ta ở;
For from the day when I took Israel up, till this day, I have had no house, but have gone from tent to tent, and from living-place to living-place.|vì từ khi ta dẫn Y-sơ-ra-ên lên khỏi Ê-díp-tô cho đến ngày nay, ta không ở trong đền nào hết; nhưng ta ở từ trại nầy đến trại kia, từ nhà tạm nầy đến nhà tạm nọ.
In all the places where I have gone with all Israel, did I ever say to any of the judges of Israel, whom I made the keepers of my people, Why have you not made for me a house of cedar?|Phàm nơi nào ta đồng đi về cả Y-sơ-ra-ên, ta há có phán bảo một người nào trong các quan xét Y-sơ-ra-ên, tức người mà ta truyền bảo chăn dân ta, mà rằng: Sao các ngươi không cất cho ta một cái đền bằng gỗ bá hương?
So now, say to my servant David, The Lord of armies says, I took you from the fields, from keeping sheep, so that you might be a ruler over my people Israel;|Bây giờ, ngươi hãy nói cùng Đa-vít tôi tớ ta như về: Đức Giê-hô-va của vạn quân phán như vầy: Ta đã lấy ngươi từ chuồng chiên, từ sau những con chiên, đặng lập ngươi làm vua chúa trên dân Y-sơ-ra-ên ta;
And I have been with you wherever you went, cutting off before you all those who were against you; and I will make your name like the name of the greatest ones of the earth.|phàm nơi nào ngươi đã đi, ta vẫn ở cùng ngươi, trừ diệt các thù nghịch khỏi trước mặt ngươi; ta sẽ làm cho ngươi được danh lớn, như danh của kẻ cao trọng ở trên đất.
And I will make a resting-place for my people Israel, planting them there, so that they may be in the place which is theirs and never again be moved; and never again will they be made waste by evil men, as they were at first,|Ta sẽ sắm sẵn một chốn ở cho dân Y-sơ-ra-ên ta, vun trồng chúng để chúng ở nơi mình, sẽ không còn bị khuấy rối, con loài ác sẽ chẳng làm bại hoại chúng như khi trước nữa,
From the time when I put judges over my people Israel; and I will overcome all those who are against you; and I will make you great and the head of a line of kings.|như từ ngày ta đã lập quan xét trên dân Y-sơ-ra-ên ta; ta sẽ khiến các thù nghịch ngươi phục dưới ngươi. Lại ta báo cho ngươi biết rằng Đức Giê-hô-va sẽ cất cho ngươi một cái nhà.
And when the time comes for you to go to your fathers, I will put in your place your seed after you, one of your sons, and I will make his kingdom strong.|Xảy khi các ngày ngươi đã mãn và ngươi phải về cùng tổ phụ ngươi, ắt ta sẽ lập dòng dõi ngươi lên là con trai của ngươi, đặng kế vị ngươi; ta sẽ làm cho nước người vững chắc.
He will be the builder of my house, and I will make the seat of his authority certain for ever.|Người ấy sẽ cất cho ta một cái đền, và ta sẽ làm cho ngôi nước người vững bền đến đời đời.
I will be to him a father and he will be to me a son; and I will not take my mercy away from him as I took it from him who was before you;|Ta sẽ làm cho người, người đó sẽ làm con ta; sự nhân từ ta sẽ chẳng cất khỏi người đâu, như ta đã cất khỏi kẻ ở trước ngươi;
But I will make his place in my house and in my kingdom certain for ever; and the seat of his authority will never be overturned.|song ta sẽ lập người đời đời tại trong nhà ta và tại trong nước ta; còn ngôi nước người sẽ được vững chắc cho đến mãi mãi.
So Nathan gave David an account of all these words and this vision.|Na-than theo các lời nầy và sự mặc thị nầy mà tâu lại với Đa-vít.
Then David the king went in and took his seat before the Lord, and said, Who am I, O Lord God, and what is my family, that you have been my guide till now?|Vua Đa-vít vào, ngồi trước mặt Đức Giê-hô-va, mà thưa rằng: Giê-hô-va Đức Chúa Trời ôi! tôi là ai và nhà tôi là gì, mà Chúa đem tôi đến đây?
And this was only a small thing to you, O God; but your words have even been about the far-off future of your servant's family, looking on me as on one of high position, O Lord God.|Đức Chúa Trời ôi! ơn đó Chúa lấy làm nhỏ mọn thay; nhưng Giê-hô-va Đức Chúa Trời ôi! Chúa có hứa ban ơn cho nhà của tôi tớ Chúa trong buổi tương lai đến lâu dài, và có đoái xem tôi theo hàng người cai trị!
What more may David say to you? for you have knowledge of your servant.|Chúa làm cho đầy tớ Ngài được sang trọng như thế, thì Đa-vít còn nói gì được nữa? vì Chúa biết đầy tớ Chúa.
O Lord, because of your servant, and from your heart, you have done all these great things and let them be seen.|Đức Giê-hô-va ôi! Ngài đã theo ý lòng mình mà làm các việc lớn nầy cho đầy tớ của Ngài, đặng bày ra các sự cả thể nầy.
O Lord, there is no one like you, and no other God but you, as is clear from everything which has come to our ears.|Oi Đức Giê-hô-va, chẳng có ai giống như Ngài, và cứ theo mọi điều lỗ tai chúng tôi đã nghe, ngoại Ngài chẳng có ai là Đức Chúa Trời.
And what other nation in the earth, like your people Israel, did a god go out to take for himself, to be his people, making his name great and to be feared, driving out the nations from before your people whom you made free and took out of Egypt?|Chớ thì trên thế gian có dân tộc nào giống như dân Y-sơ-ra-ên của Chúa, một dân tộc mà Đức Chúa Trời đi chuộc lại làm dân riêng của Ngài, sao? Nhờ sự cả thể đáng kính đáng sợ, Chúa được danh rất lớn, đuổi các dân tộc khỏi trước mặt dân của Chúa, là dân Chúa đã chuộc lại khỏi xứ Ê-díp-tô.
For your people Israel you made yours for ever; and you, Lord, became their God.|Vì dân Y-sơ-ra-ên, Chúa đã khiến thành dân riêng của Ngài đến đời đời; còn Đức Giê-hô-va ôi, Ngài trở nên Đức Chúa Trời của họ.
And now, Lord, let your words about your servant and about his family be made certain for ever, and do as you have said.|Bây giờ, Đức Giê-hô-va ôi! nguyện lời Ngài đã hứa về tôi tớ Ngài và về nhà nó được ứng nghiệm đến đời đời, cầu Chúa làm y như Ngài đã phán.
So let your words be made certain and your name be made great, when men say, The Lord of armies is the God of Israel; and when the family of David your servant is made strong before you.|Nguyện điều ấy được tôn vinh đời đời, để người ta nói rằng: Đức Giê-hô-va vạn quân, là Đức Chúa Trời của Y-sơ-ra-ên, tức là Đức Chúa Trời cho Y-sơ-ra-ên; còn nhà Đa-vít, là tôi tớ Chúa, được đứng vững trước mặt Chúa!
For you, O my God, have let your servant see that you will make him head of a line of kings; and so it has come into your servant's heart to make his prayer to you.|Đức Chúa Trời tôi ôi! Chúa có bày tỏ cho kẻ tôi tớ Chúa biết rằng Chúa sẽ lập một cái nhà cho người; bởi đó cho nên kẻ tôi tớ Chúa dám cầu nguyện ở trước mặt Chúa.
And now, O Lord, you are God, and you have said you will give this good thing to your servant:|Đức Giê-hô-va ôi! Ngài là Đức Chúa Trời, Ngài đã hứa điều lành nầy với tôi tớ Chúa;
And now you have been pleased to give your blessing to the family of your servant, so that it may go on for ever before you; you, O Lord, have given your blessing, and a blessing will be on it for ever.|thế thì, nay cầu xin Chúa ban phước nhà kẻ tôi tớ Chúa, hầu cho nó hằng còn ở trước mặt Chúa; vì, Đức Giê-hô-va ôi! hễ Ngài ban phước cho nó, thì nó sẽ được phước đến đời đời.

					I Chronicles 18				|
						I Sử Ký 18					
And it came about after this that David made an attack on the Philistines and overcame them, and took Gath with its daughter-towns out of the hands of the Philistines.|Sau việc ấy, Đa-vít đánh dân Phi-li-tin, bắt phục chúng nó; và đoạt lấy khỏi tay chúng nó thành Gát và các hương thôn nó.
And he overcame Moab, and the Moabites became his servants and gave him offerings.|Người cũng đánh Mô-áp; dân Mô-áp bèn phục dịch Đa-vít, và tiến cống cho người.
Then David overcame Hadadezer, king of Zobah, near Hamath, when he was going to make his power seen by the river Euphrates.|Đa-vít đánh Ha-đa-rê-xe, vua Xô-ba, tại Ha-mát, khi người đương đi lập nước mình trên sông Ơ-phơ-rát.
And David took from him a thousand war-carriages and seven thousand horsemen and twenty thousand footmen: and he had the leg-muscles of all the horses cut, keeping only enough of them for a hundred war-carriages.|Đa-vít chiếm lấy của người một ngàn cỗ xe, bảy ngàn lính kỵ, và hai vạn lính bộ; Đa-vít cắt nhượng của các ngựa kéo xe, duy chừa lại một trăm con.
And when the Aramaeans of Damascus came to the help of Hadadezer, king of Zobah, David put to the sword twenty-two thousand Aramaeans.|Dân Sy-ri ở Đa-mách đến cứu giúp Ha-đa-rê-xe, vua Xô-ba, Đa-vít bèn giết chúng hai vạn hai ngàn người.
Then David put armed forces in Damascus, and the Aramaeans became his servants and gave him offerings. And the Lord made David overcome wherever he went.|Đa-vít lập đồn trong Sy-ri của Đa-mách, dân Sy-ri phục dịch người, và đem nộp thuế cho người. Đa-vít đi đến đâu, thì Đức Giê-hô-va cũng khiến cho người được thắng.
And the gold body-covers of the servants of Hadadezer, David took to Jerusalem.|Đa-vít đoạt những khiên vàng của các đầy tớ Ha-đa-rê-xe, rồi đem về Giê-ru-sa-lem.
And from Tibhath and from Cun, towns of Hadadezer, David took a great store of brass, of which Solomon made the great brass water-vessel and the brass pillars and vessels.|Từ Ti-bát và Cun, hai thành của Ha-đa-rê-xe, Đa-vít lại đoạt lấy nhiều đồng, mà Sa-lô-môn dùng làm cái biển đồng, các trụ và chậu bằng đồng.
Now when Tou, king of Hamath, had news that David had overcome all the army of Hadadezer, king of Zobah,|Khi Tô-hu, vua Ha-mát, hay rằng Đa-vít đã đánh cả đội binh của Ha-đa-rê-xe, vua Xô-ba,
He sent his son Hadoram to King David, to give him words of peace and blessing, because he had overcome Hadadezer in the fight, for Hadadezer had been at war with Tou; and he gave him all sorts of vessels of gold and silver and brass.|thì sai Ha-đô-ram, con trai người, đến chào mừng và ngợi khen Đa-vít, bởi người đã chinh chiến với Ha-đa-rê-xe, và đã đánh người; vì Ha-đa-rê-xe và Tô-hu thường đánh giặc với nhau luôn; Tô-hu cũng gởi đến các thứ chậu bằng vàng, bạc, và đồng.
These King David made holy to the Lord, together with the silver and gold he had taken from all nations; from Edom and Moab and from the children of Ammon and from the Philistines and from Amalek.|Các đồ ấy Đa-vít cũng biệt riêng ra thánh cho Đức Giê-hô-va, luôn với bạc và vàng mà người đã đoạt lấy đem về từ các dân tộc, tức từ Ê-đôm, Mô-áp, dân Am-môn, dân Phi-li-tin, và dân A-ma-léc.
And when he came back from putting to the sword eighteen thousand of the Edomites in the Valley of Salt,|Vả lại, A-bi-sai, con trai của Xê-ru-gia, đánh giết tại trong trũng Muối, một vạn tám ngàn người Ê-đôm.
David put armed forces in all the towns of Edom; and all the Edomites became servants to David. The Lord made David overcome wherever he went.|Người đặt đồn tại Ê-đôm, và cả dân Ê-đôm đều phải phục dịch Đa-vít. Đa-vít đi đến đâu, thì Đức Giê-hô-va cũng khiến cho người được thắng.
So David was king over all Israel, judging and giving right decisions for all his people.|Đa-vít làm vua trên cả Y-sơ-ra-ên, lấy sự ngay thẳng và công bình mà xử với dân sự của người.
And Joab, the son of Zeruiah, was chief of the army; and Jehoshaphat, son of Ahilud, was keeper of the records.|Giô-áp, con trai của Xê-ru-gia, thống lãnh đội binh; Giô-sa-phát con trai của A-hi-lút, làm quan thái sử;
And Zadok, the son of Ahitub; and Ahimelech, the son of Abiathar, were priests; and Shavsha was the scribe;|Xa-đốc, con trai của A-hi-túp, và A-bi-mê-léc, con trai của A-bia-tha, làm thầy tế lễ; Sa-vê-sa làm quan ký lục.
And Benaiah, the son of Jehoiada, was over the Cherethites and the Pelethites; and the sons of David were chief of those whose places were at the king's side.|Bê-na-gia, con trai của Giê-hô-gia-đa, cai quản người Kê-rê-thít và người Phê-lê-thít, còn các con trai Đa-vít đều làm quan đại thần gần bên vua.

					I Chronicles 19				|
						I Sử Ký 19					
Now it came about after this that death came to Nahash, the king of the children of Ammon, and his son became king in his place.|Sau các việc đó, Na-hách, vua dân Am-môn, băng hà, và con trai người kế người làm vua.
And David said, I will be a friend to Hanun, the son of Nahash, because his father was a friend to me. So David sent men to him, to give him words of comfort on account of his father. And the servants of David came to Hanun, to the land of the children of Ammon, offering him comfort.|Đa-vít nói: Ta muốn làm ơn cho Ha-nun con trai của Na-hách, vì cha người đã làm ơn cho ta. Đa-vít bèn sai những sứ giả đến an ủi người về sự cha người đã băng hà. Vậy các đầy tớ của Đa-vít đến cùng Ha-nun tại trong xứ dân Am-môn, đặng an ủi người.
But the chiefs of the children of Ammon said to Hanun, Does it seem to you that David is honouring your father, by sending comforters to you? is it not clear that these men have only come to go through the land and to make secret observation of it so that they may overcome it?|Nhưng các quan trưởng dân Am-môn tâu với Ha-nun rằng: Vua há có tưởng rằng Đa-vít sai những kẻ an ủi đến cùng vua, là vì tôn kính thân-phụ vua sao? Các đầy tớ hắn đến cùng vua há chẳng phải để tra xét và do thám xứ, hầu cho hủy phá nó sao?
So Hanun took David's servants, and cutting off their hair and the skirts of their robes up to the middle, sent them away.|Ha-nun bèn bắt các tôi tớ của Đa-vít, bảo cạo râu họ đi, cắt áo họ từ chặng phân nửa cho đến lưng, rồi đuổi về.
Then certain men went and gave David word of what had been done to them. And he sent out with the purpose of meeting them; for the men were greatly shamed. And the king said, Keep where you are at Jericho till your hair is long again, and then come back.|Có người đi thuật cho Đa-vít hay việc các ngươi nầy; người sai đi đón các ngươi ấy, vì họ xấu hổ lắm. Vua bảo rằng: Hãy ở tại Giê-ri-cô cho đến khi râu các ngươi đã mọc, bấy giờ sẽ trở về.
And when the children of Ammon saw that they had made themselves hated by David, Hanun and the children of Ammon sent a thousand talents of silver as payment for war-carriages and horsemen from Mesopotamia and Aram-maacah and Zobah.|Khi dân Am-môn thấy Đa-vít lấy họ làm gớm ghiếc, thì Ha-nun và dân Am-môn bèn sai người đem một ngàn ta lâng bạc đặng đi đến Mê-sô-bô-ta-mi, A-ram-Ma -a-ca, và Xô-ba, mà mướn cho mình những xe cộ và quân-kỵ.
So with this money they got thirty-two thousand war-carriages, and the help of the king of Maacah and his people, who came and took up their position in front of Medeba. And the children of Ammon came together from their towns for the fight.|Chúng mướn cho mình ba vạn hai ngàn cỗ xe, vua xứ Ma -a-ca với dân người; họ kéo đến đóng tại trước Mê-đê-ba. Dân Am-môn từ các thành của họ nhóm lại đặng ra trận.
And David, hearing of it, sent Joab with all the army of fighting-men.|Đa-vít hay điều đó, bèn sai Giô-áp và cả đạo binh, đều là người mạnh dạn.
So the children of Ammon came out and put their forces in position on the way into the town; and the kings who had come were stationed by themselves in the field.|Dân Am-môn kéo ra, dàn trận nơi cửa thành; còn các vua đã đến phù trợ, đều đóng riêng ra trong đồng bằng.
Now when Joab saw that their forces were in position against him in front and at his back, he took all the best men of Israel, and put them in line against the Aramaeans;|Khi Giô-áp thấy quân thù đã bày trận đằng trước và đằng sau mình, bèn chọn những kẻ mạnh dạn trong đội quân Y-sơ-ra-ên mà dàn trận đối cùng quân Sy-ri;
And the rest of the people he put in position against the children of Ammon with Abishai, his brother, at their head.|quân lính còn lại, người phú cho A-bi-sai, là em mình; chúng bày trận đối với dân Am-môn.
And he said, If the Aramaeans are stronger and get the better of me, then come to my help; and if the children of Ammon get the better of you, I will come to your help.|Người nói: Nếu quân Sy-ri mạnh hơn anh, em sẽ giúp đỡ anh; còn nếu quân Am-môn mạnh hơn em, anh sẽ giúp đỡ em.
Take heart, and let us be strong for our people and for the towns of our God; and may the Lord do what seems good to him.|Khá vững lòng bền chí; hãy vì dân ta vì các thành của Đức Chúa Trời ta, mà làm như cách đại trượng phu; nguyện Đức Giê-hô-va làm theo ý Ngài lấy làm tốt.
So Joab and the people who were with him went forward into the fight against the Aramaeans, and they went in flight before him.|Vậy, Giô-áp và quân lính theo người đều đến gần đối cùng quân Sy-ri đặng giao chiến; quân Sy-ri chạy trốn khỏi trước mặt người.
And when the children of Ammon saw the flight of the Aramaeans, they themselves went in flight from Abishai, his brother, and came into the town. Then Joab came back to Jerusalem.|Khi quân Am-môn thấy quân Sy-ri đã chạy trốn, thì cũng chạy trốn khỏi trước mặt A-bi-sai, em Giô-áp, mà trở vào thành. Giô-áp bèn trở về Giê-ru-sa-lem.
And when the Aramaeans saw that Israel had overcome them, they sent men to get the Aramaeans who were on the other side of the River, with Shophach, the captain of Hadadezer's army, at their head.|Khi quân Sy-ri thấy mình bị thua trước mặt Y-sơ-ra-ên, bèn sai sứ giả đến bởi dân Sy-ri ở bên kia sông ra, có Sô-phác, quan tướng của đội binh Ha-đa-rê-xe, quản lãnh chúng nó.
And word of this was given to David; and he got all Israel together and went over Jordan and came to Helam and put his forces in position against them. And when David's forces were in position against the Aramaeans, the fight was started.|Đa-vít hay điều đó, liền nhóm cả Y-sơ-ra-ên, sang qua sông Giô-đanh, đến cùng quân Sy-ri và dàn trận nghịch cùng chúng nó. Vậy, khi Đa-vít đã bày trận đối với dân Sy-ri, thì chúng nó đánh lại với người.
And the Aramaeans went in flight before Israel; and David put to the sword the men of seven thousand Aramaean war-carriages and forty thousand footmen, and put to death Shophach, the captain of the army.|Quân Sy-ri chạy trốn khỏi trước mặt Y-sơ-ra-ên; Đa-vít giết của quân Sy-ri bảy ngàn lính cầm xe, bốn vạn lính bộ, và cũng giết Sô-phác, quan tổng binh.
And when the servants of Hadadezer saw that they were overcome by Israel, they made peace with David and became his servants: and the Aramaeans would give no more help to the children of Ammon.|Khi các đầy tớ của Ha-đa-rê-xe thấy chúng bị bại trước mặt Y-sơ-ra-ên, bèn lập hòa cùng Đa-vít và phục dịch người; về sau dân Sy-ri chẳng còn muốn tiếp cứu dân Am-môn nữa.

					I Chronicles 20				|
						I Sử Ký 20					
Now in the spring, at the time when kings go out to war, Joab went out at the head of the armed forces and made waste all the land of the Ammonites and put his men in position before Rabbah, shutting it in. But David was still at Jerusalem. And Joab took Rabbah and made it waste.|Qua năm mới, lúc các vua thường ra đánh giặc, Giô-áp cầm đội binh kéo ra phá hoang xứ dân Am-môn; người đến vây thành Ráp-ba; còn Đa-vít ở tại Giê-ru-sa-lem. Giô-áp hãm đánh Ráp-ba, và phá hủy nó.
And David took the crown of Milcom from off his head; its weight was a talent of gold and it had stones of great price in it; and it was put on David's head, and he took a great store of goods from the town.|Đa-vít lấy mão triều thiên của vua dân Am-môn khỏi đầu người, cân được một ta lâng vàng, và ở trên có những ngọc báu; bèn lấy mão triều thiên ấy đội trên đầu Đa-vít; lại từ trong thành người lấy ra rất nhiều của cướp.
And he took the people out of the town and put them to work with wood-cutting instruments, and iron grain-crushers, and axes. And this he did to all the towns of the children of Ammon. Then David and all the people went back to Jerusalem.|Còn dân sự ở trong thành, người đem ra mà cắt xẻ ra hoặc bằng cưa, hoặc bằng bừa sắt, hay là bằng rìu. Đa-vít làm như vậy cho các thành của dân Am-môn. Đoạn, Đa-vít và cả quân lính đều trở về Giê-ru-sa-lem.
Now after this there was war with the Philistines at Gezer; then Sibbecai the Hushathite put to death Sippai, one of the offspring of the Rephaim; and they were overcome.|Sau việc đó, xảy có chinh chiến với dân Phi-li-tin tại Ghê-xe. Khi ấy Si-bê-cai, người Hu-sa-tít, đánh giết Síp-bai, vốn thuộc trong dòng kẻ khổng lồ; chúng bèn bị suy phục.
And again there was war with the Philistines; and Elhanan, the son of Jair, put to death Lahmi, the brother of Goliath the Gittite, the stem of whose spear was like a cloth-worker's rod.|Lại còn giặc giã với dân Phi-li-tin nữa; En-ha-nan, con trai của Giai-rơ, đánh giết Lác-mi, em của Gô-li-át, người Gát; cái cán giáo người lớn như cây trục của thợ dệt.
